"character","ascension","card","cardId","eloRating","peakRating","gamesPlayed","wins","losses","winRate"
"Defect",5,"Thunder","CARD.THUNDER",1427.1,1500.0,3,0,3,0.0
"Defect",6,"Subroutine","CARD.SUBROUTINE",1426.9,1500.0,3,0,3,0.0
"Necrobinder",0,"Poke","CARD.POKE",1426.2,1520.2,6,1,5,16.7
"Defect",9,"Ftl","CARD.FTL",1425.8,1500.0,4,1,3,25.0
"Defect",8,"Modded","CARD.MODDED",1425.6,1500.0,2,0,2,0.0
"Regent",0,"Photon Cut","CARD.PHOTON_CUT",1425.6,1500.0,4,0,4,0.0
"Regent",0,"Reflect","CARD.REFLECT",1425.5,1500.0,4,0,4,0.0
"Defect",8,"Hotfix","CARD.HOTFIX",1424.0,1528.2,5,1,4,20.0
"Defect",5,"Double Energy","CARD.DOUBLE_ENERGY",1423.4,1500.0,5,1,4,20.0
"Regent",0,"Begone","CARD.BEGONE",1423.2,1500.0,4,0,4,0.0
"Defect",5,"Glasswork","CARD.GLASSWORK",1423.2,1500.0,3,0,3,0.0
"Silent",1,"Blade Dance","CARD.BLADE_DANCE",1423.0,1500.0,5,0,5,0.0
"Defect",9,"Claw","CARD.CLAW",1421.2,1500.0,8,3,5,37.5
"Defect",0,"Coolheaded","CARD.COOLHEADED",1419.4,1500.0,5,0,5,0.0
"Defect",5,"Boost Away","CARD.BOOST_AWAY",1418.8,1548.1,13,5,8,38.5
"Defect",0,"Go For The Eyes","CARD.GO_FOR_THE_EYES",1418.4,1500.0,8,1,7,12.5
"Necrobinder",3,"Bodyguard","CARD.BODYGUARD",1417.7,1500.0,7,1,6,14.3
"Necrobinder",3,"Unleash","CARD.UNLEASH",1417.7,1500.0,7,1,6,14.3
"Necrobinder",0,"Reave","CARD.REAVE",1417.5,1500.0,7,1,6,14.3
"Defect",9,"Iteration","CARD.ITERATION",1416.9,1500.0,5,1,4,20.0
"Defect",5,"Scavenge","CARD.SCAVENGE",1416.8,1500.0,3,0,3,0.0
"Defect",5,"Gunk Up","CARD.GUNK_UP",1415.7,1500.0,3,0,3,0.0
"Regent",0,"Summon Forth","CARD.SUMMON_FORTH",1415.7,1500.0,5,0,5,0.0
"Necrobinder",0,"Pull Aggro","CARD.PULL_AGGRO",1415.5,1500.0,5,0,5,0.0
"Silent",3,"Dagger Throw","CARD.DAGGER_THROW",1414.2,1500.0,4,0,4,0.0
"Ironclad",0,"Bloodletting","CARD.BLOODLETTING",1413.9,1500.0,9,1,8,11.1
"Defect",0,"Claw","CARD.CLAW",1413.1,1500.0,11,2,9,18.2
"Defect",1,"Dualcast","CARD.DUALCAST",1412.6,1500.0,8,1,7,12.5
"Necrobinder",3,"Enfeebling Touch","CARD.ENFEEBLING_TOUCH",1411.8,1500.0,4,0,4,0.0
"Defect",1,"Claw","CARD.CLAW",1411.4,1500.0,6,0,6,0.0
"Defect",1,"Beam Cell","CARD.BEAM_CELL",1411.1,1500.0,5,0,5,0.0
"Defect",6,"Refract","CARD.REFRACT",1410.4,1500.0,4,0,4,0.0
"Necrobinder",0,"Rattle","CARD.RATTLE",1407.4,1500.0,5,0,5,0.0
"Defect",10,"Turbo","CARD.TURBO",1406.9,1500.0,6,1,5,16.7
"Silent",5,"Sucker Punch","CARD.SUCKER_PUNCH",1406.6,1500.0,4,0,4,0.0
"Regent",0,"Gather Light","CARD.GATHER_LIGHT",1405.5,1500.0,5,0,5,0.0
"Defect",6,"White Noise","CARD.WHITE_NOISE",1405.2,1500.0,4,0,4,0.0
"Defect",0,"Dualcast","CARD.DUALCAST",1405.1,1500.0,8,1,7,12.5
"Defect",5,"Darkness","CARD.DARKNESS",1405.0,1500.0,4,0,4,0.0
"Regent",0,"Patter","CARD.PATTER",1404.5,1500.0,5,0,5,0.0
"Defect",9,"Gunk Up","CARD.GUNK_UP",1404.0,1500.0,3,0,3,0.0
"Defect",6,"Lightning Rod","CARD.LIGHTNING_ROD",1404.0,1521.2,6,1,5,16.7
"Necrobinder",0,"Defile","CARD.DEFILE",1403.4,1500.0,5,0,5,0.0
"Regent",0,"Solar Strike","CARD.SOLAR_STRIKE",1403.4,1500.0,5,0,5,0.0
"Defect",9,"Genetic Algorithm","CARD.GENETIC_ALGORITHM",1403.2,1500.0,3,0,3,0.0
"Silent",5,"Untouchable","CARD.UNTOUCHABLE",1401.8,1500.0,4,0,4,0.0
"Regent",0,"Black Hole","CARD.BLACK_HOLE",1401.0,1500.0,6,0,6,0.0
"Defect",10,"Claw","CARD.CLAW",1400.1,1500.0,3,0,3,0.0
"Defect",6,"Hotfix","CARD.HOTFIX",1400.1,1500.0,4,0,4,0.0
"Defect",6,"Coolheaded","CARD.COOLHEADED",1399.3,1500.0,4,0,4,0.0
"Necrobinder",0,"Sow","CARD.SOW",1399.2,1500.0,5,0,5,0.0
"Defect",10,"Beam Cell","CARD.BEAM_CELL",1398.6,1500.0,4,0,4,0.0
"Regent",0,"Know Thy Place","CARD.KNOW_THY_PLACE",1398.0,1500.0,5,0,5,0.0
"Silent",5,"Snakebite","CARD.SNAKEBITE",1397.3,1500.0,7,1,6,14.3
"Regent",0,"Astral Pulse","CARD.ASTRAL_PULSE",1396.7,1500.0,6,0,6,0.0
"Defect",8,"Capacitor","CARD.CAPACITOR",1395.3,1500.0,4,0,4,0.0
"Silent",5,"Survivor","CARD.SURVIVOR",1395.1,1500.0,7,1,6,14.3
"Silent",5,"Ascenders Bane","CARD.ASCENDERS_BANE",1395.1,1500.0,7,1,6,14.3
"Defect",5,"Storm","CARD.STORM",1392.8,1500.0,5,0,5,0.0
"Defect",9,"Clumsy","CARD.CLUMSY",1392.5,1500.0,3,0,3,0.0
"Defect",9,"Spoils Map","CARD.SPOILS_MAP",1392.1,1500.0,3,0,3,0.0
"Defect",5,"Chill","CARD.CHILL",1391.5,1500.0,5,0,5,0.0
"Defect",9,"Hailstorm","CARD.HAILSTORM",1391.1,1500.0,4,0,4,0.0
"Necrobinder",0,"Snap","CARD.SNAP",1390.7,1500.0,6,0,6,0.0
"Defect",5,"Hailstorm","CARD.HAILSTORM",1390.5,1500.0,5,0,5,0.0
"Defect",5,"White Noise","CARD.WHITE_NOISE",1390.0,1525.2,7,1,6,14.3
"Defect",9,"Glacier","CARD.GLACIER",1388.4,1500.0,6,1,5,16.7
"Defect",5,"Hotfix","CARD.HOTFIX",1385.8,1500.0,5,0,5,0.0
"Defect",6,"Beam Cell","CARD.BEAM_CELL",1385.8,1501.4,10,2,8,20.0
"Necrobinder",0,"Flatten","CARD.FLATTEN",1384.9,1520.2,9,1,8,11.1
"Defect",6,"Sweeping Beam","CARD.SWEEPING_BEAM",1384.1,1500.0,5,0,5,0.0
"Defect",5,"Chaos","CARD.CHAOS",1383.4,1500.0,5,0,5,0.0
"Defect",8,"Charge Battery","CARD.CHARGE_BATTERY",1382.5,1528.2,10,3,7,30.0
"Defect",9,"Boost Away","CARD.BOOST_AWAY",1382.4,1522.0,8,2,6,25.0
"Defect",8,"Spoils Map","CARD.SPOILS_MAP",1378.0,1500.0,4,0,4,0.0
"Defect",5,"Cold Snap","CARD.COLD_SNAP",1377.2,1525.2,7,1,6,14.3
"Defect",8,"Cold Snap","CARD.COLD_SNAP",1376.0,1500.0,4,0,4,0.0
"Defect",9,"Focused Strike","CARD.FOCUSED_STRIKE",1374.8,1500.0,5,0,5,0.0
"Defect",9,"Cold Snap","CARD.COLD_SNAP",1374.5,1500.0,4,0,4,0.0
"Defect",5,"Hologram","CARD.HOLOGRAM",1374.1,1500.0,9,1,8,11.1
"Regent",0,"Glow","CARD.GLOW",1370.8,1500.0,8,0,8,0.0
"Defect",10,"Dualcast","CARD.DUALCAST",1370.1,1525.2,9,2,7,22.2
"Defect",10,"Ascenders Bane","CARD.ASCENDERS_BANE",1370.1,1525.2,9,2,7,22.2
"Regent",0,"Crush Under","CARD.CRUSH_UNDER",1369.3,1500.0,8,0,8,0.0
"Necrobinder",0,"Bodyguard","CARD.BODYGUARD",1364.9,1520.2,13,2,11,15.4
"Defect",8,"Uproar","CARD.UPROAR",1363.2,1500.0,8,1,7,12.5
"Defect",8,"Hailstorm","CARD.HAILSTORM",1361.6,1500.0,5,0,5,0.0
"Necrobinder",0,"Unleash","CARD.UNLEASH",1360.1,1520.2,14,2,12,14.3
"Regent",0,"Crescent Spear","CARD.CRESCENT_SPEAR",1360.0,1500.0,8,0,8,0.0
"Regent",0,"Shining Strike","CARD.SHINING_STRIKE",1359.5,1500.0,9,0,9,0.0
"Silent",5,"Prepared","CARD.PREPARED",1357.1,1500.0,7,0,7,0.0
"Defect",9,"Ball Lightning","CARD.BALL_LIGHTNING",1357.1,1500.0,5,0,5,0.0
"Defect",6,"Null","CARD.NULL",1355.0,1500.0,7,0,7,0.0
"Defect",6,"Compact","CARD.COMPACT",1350.2,1500.0,7,0,7,0.0
"Defect",8,"Coolheaded","CARD.COOLHEADED",1345.6,1528.2,10,2,8,20.0
"Defect",5,"Coolheaded","CARD.COOLHEADED",1343.1,1525.2,13,2,11,15.4
"Defect",9,"Hologram","CARD.HOLOGRAM",1341.9,1500.0,8,1,7,12.5
"Defect",6,"Dualcast","CARD.DUALCAST",1340.5,1501.4,13,2,11,15.4
"Defect",6,"Ascenders Bane","CARD.ASCENDERS_BANE",1340.5,1501.4,13,2,11,15.4
"Defect",5,"Ascenders Bane","CARD.ASCENDERS_BANE",1336.2,1525.2,17,3,14,17.6
"Defect",9,"Turbo","CARD.TURBO",1334.4,1517.7,11,3,8,27.3
"Defect",5,"Ball Lightning","CARD.BALL_LIGHTNING",1330.8,1500.0,13,1,12,7.7
"Defect",6,"Turbo","CARD.TURBO",1327.7,1500.0,9,0,9,0.0
"Regent",0,"Falling Star","CARD.FALLING_STAR",1322.5,1500.0,12,0,12,0.0
"Defect",9,"Coolheaded","CARD.COOLHEADED",1320.6,1500.0,9,1,8,11.1
"Regent",0,"Venerate","CARD.VENERATE",1313.7,1500.0,14,0,14,0.0
"Defect",9,"Uproar","CARD.UPROAR",1313.6,1500.0,7,0,7,0.0
"Defect",5,"Dualcast","CARD.DUALCAST",1313.0,1525.2,16,2,14,12.5
"Defect",8,"Hologram","CARD.HOLOGRAM",1300.8,1528.2,10,1,9,10.0
"Defect",8,"Dualcast","CARD.DUALCAST",1293.6,1528.2,15,2,13,13.3
"Defect",8,"Ascenders Bane","CARD.ASCENDERS_BANE",1293.6,1528.2,15,2,13,13.3
"Defect",9,"Dualcast","CARD.DUALCAST",1259.7,1500.0,18,2,16,11.1
"Defect",9,"Ascenders Bane","CARD.ASCENDERS_BANE",1259.7,1500.0,18,2,16,11.1
"Defect",8,"Claw","CARD.CLAW",1232.4,1500.0,14,0,14,0.0
